customerKey,customerSortKey,address,city,zipCode,customerType,leaseTerms,moveInDate,moveOutDate
69,LEASE#nq-2822,35 Scott Pass,Atlanta,31132,Resident,2,5/2/2017,5/2/2019
70,LEASE#gp-3579,10220 Atwood Avenue,Los Angeles,90060,Resident,3,1/10/2011,1/10/2014
71,LEASE#to-1986,8 Bowman Terrace,Los Angeles,90087,Resident,2,11/3/2015,11/3/2017
72,LEASE#tf-2848,45971 Fulton Avenue,Pasadena,91117,Resident,3,12/17/2010,12/17/2013
73,LEASE#dt-4003,05 Marquette Circle,San Diego,92132,Resident,1,7/1/2019,7/1/2020
74,LEASE#ju-7234,82 Chive Drive,Glendale,91205,Resident,1,7/25/2019,7/25/2020
75,LEASE#kh-6650,33 Browning Way,Gainesville,30506,Resident,1,10/19/2020,10/19/2021
76,LEASE#lm-3274,363 Corben Court,San Jose,95113,Resident,2,7/3/2015,7/3/2017
77,LEASE#vl-0349,797 Crest Line Parkway,Whittier,90610,Resident,1,8/7/2011,8/7/2012
78,LEASE#et-5351,6 Heffernan Crossing,Torrance,90505,Resident,2,8/7/2014,8/7/2016
79,LEASE#xz-6724,2442 Truax Court,Atlanta,30380,Resident,2,8/1/2019,8/1/2021
80,LEASE#uq-4343,355 Scofield Avenue,San Jose,95160,Resident,2,8/8/2012,8/8/2014
81,LEASE#ep-0976,393 Ridge Oak Crossing,San Francisco,94132,Resident,1,8/21/2010,8/21/2011
82,LEASE#lt-1605,48060 Carpenter Pass,San Jose,95138,Resident,2,4/29/2020,4/29/2022
83,LEASE#ms-3037,5244 Bartelt Alley,Sacramento,94257,Resident,1,4/26/2017,4/26/2018
84,LEASE#kb-7221,7916 Springs Plaza,Atlanta,30368,Resident,3,7/21/2015,7/21/2018
85,LEASE#od-9458,97 Nevada Hill,Atlanta,31132,Resident,2,1/27/2020,1/27/2022
86,LEASE#io-4550,2228 Oak Hill,Moreno Valley,92555,Resident,3,1/4/2016,1/4/2019
87,LEASE#ti-6802,540 Autumn Leaf Alley,San Bernardino,92424,Resident,3,1/4/2010,1/4/2013
88,LEASE#yh-2542,571 Miller Trail,Fresno,93778,Resident,3,11/23/2015,11/23/2018
89,LEASE#gb-1723,9992 Service Trail,Fresno,93794,Resident,1,3/7/2010,3/7/2011
90,LEASE#ip-0611,1 Katie Terrace,Sacramento,94230,Resident,1,1/18/2015,1/18/2016
91,LEASE#nf-7908,2 Hintze Plaza,Salinas,93907,Resident,1,10/27/2011,10/27/2012
92,LEASE#fx-5563,8 Kipling Place,Atlanta,31106,Resident,2,3/3/2020,3/3/2022
93,LEASE#qa-6446,51061 Sunnyside Street,Atlanta,30392,Resident,3,6/13/2016,6/13/2019
94,LEASE#eo-6154,066 Dwight Avenue,Sacramento,94273,Resident,1,6/3/2016,6/3/2017
95,LEASE#qv-9077,43 Loftsgordon Pass,Los Angeles,90050,Resident,3,4/27/2016,4/27/2019
96,LEASE#mw-1092,473 Menomonie Way,Boston,2208,Resident,1,1/17/2019,1/17/2020
97,LEASE#vi-4355,7269 Eliot Lane,San Francisco,94159,Resident,2,4/14/2016,4/14/2018
98,LEASE#rw-9577,87 Mayfield Pass,San Francisco,94126,Resident,3,10/14/2016,10/14/2019
99,LEASE#oe-4674,9 Burrows Pass,Macon,31210,Resident,3,8/22/2010,8/22/2013
100,LEASE#fm-5922,5700 Delaware Hill,Glendale,91205,Resident,2,3/22/2010,3/22/2012
101,LEASE#mf-0639,96 Dahle Street,Boston,2283,Resident,2,2/1/2019,2/1/2021
102,LEASE#gn-3444,4 Little Fleur Court,Los Angeles,90030,Resident,1,9/7/2017,9/7/2018
103,LEASE#xv-0747,6524 Emmet Terrace,Springfield,1114,Resident,2,4/2/2012,4/2/2014
104,LEASE#ye-5783,407 7th Street,Decatur,30033,Resident,1,3/16/2015,3/16/2016
105,LEASE#ob-7845,4892 Leroy Hill,Fresno,93709,Resident,3,12/20/2014,12/20/2017
106,LEASE#yz-8142,4585 Dennis Junction,Atlanta,30343,Resident,3,1/17/2015,1/17/2018
107,LEASE#pa-6095,86 Thackeray Alley,San Rafael,94913,Resident,2,3/18/2021,3/18/2023
108,LEASE#wy-3660,12928 Surrey Way,San Rafael,94913,Resident,3,4/2/2015,4/2/2018
109,LEASE#uj-3870,28887 Morrow Center,Atlanta,30358,Resident,3,2/18/2013,2/18/2016
110,LEASE#rp-7115,745 Eliot Avenue,Augusta,30919,Resident,3,7/17/2018,7/17/2021
111,LEASE#az-2504,82183 Summerview Place,Fresno,93704,Resident,2,9/26/2015,9/26/2017
112,LEASE#al-4564,7405 Del Mar Place,Sacramento,94291,Resident,1,10/24/2011,10/24/2012
113,LEASE#yu-4122,57253 Pearson Pass,Atlanta,31136,Resident,2,1/15/2012,1/15/2014
114,LEASE#by-5484,6260 Ruskin Lane,Visalia,93291,Resident,2,3/22/2020,3/22/2022
115,LEASE#fx-0786,639 Melby Terrace,Sunnyvale,94089,Resident,2,5/29/2014,5/29/2016
116,LEASE#ne-1623,21481 Havey Lane,Los Angeles,90015,Resident,1,3/16/2017,3/16/2018
117,LEASE#ro-9395,41 Cherokee Parkway,Garden Grove,92645,Resident,2,3/5/2021,3/5/2023
118,LEASE#mm-7436,4 Waywood Hill,Atlanta,31132,Resident,3,9/3/2016,9/3/2019
119,LEASE#xl-0165,5647 Hermina Plaza,Woburn,1813,Resident,2,10/7/2016,10/7/2018
120,LEASE#kx-7234,2 Arapahoe Parkway,San Diego,92127,Resident,1,6/8/2021,6/8/2022
121,LEASE#mm-7973,6242 Thompson Point,Modesto,95397,Resident,2,10/7/2016,10/7/2018
122,LEASE#tb-1245,06307 Hoard Road,Fresno,93762,Resident,2,5/2/2021,5/2/2023
123,LEASE#be-4824,7496 Little Fleur Crossing,Sacramento,94297,Resident,2,12/12/2014,12/12/2016
124,LEASE#yf-8374,460 Sycamore Road,Boston,2104,Resident,1,8/5/2013,8/5/2014
125,LEASE#io-5247,2 Warrior Junction,San Francisco,94116,Resident,3,1/7/2015,1/7/2018
126,LEASE#qc-3077,88184 West Circle,Burbank,91505,Resident,2,6/2/2020,6/2/2022
127,LEASE#zu-3426,76728 Judy Alley,Boston,2203,Resident,2,4/18/2017,4/18/2019
128,LEASE#er-3218,7485 Bartelt Circle,Sacramento,94237,Resident,1,7/20/2013,7/20/2014
129,LEASE#qt-9033,5 Tony Court,Santa Ana,92725,Resident,1,3/2/2012,3/2/2013
130,LEASE#jr-0902,63 Bluestem Plaza,Sacramento,94273,Resident,1,9/13/2016,9/13/2017
131,LEASE#lc-3464,0 Lyons Way,Atlanta,31196,Resident,3,6/13/2020,6/13/2023
132,LEASE#wz-7305,81375 2nd Pass,Atlanta,30380,Resident,3,3/2/2012,3/2/2015
133,LEASE#lx-8653,77373 Carioca Avenue,Springfield,1129,Resident,2,10/29/2013,10/29/2015
134,LEASE#wn-7462,8007 Hoffman Junction,Oakland,94627,Resident,3,5/16/2021,5/16/2024
135,LEASE#fo-8135,9577 Loftsgordon Park,Los Angeles,90050,Resident,2,1/11/2011,1/11/2013
136,LEASE#ee-2725,0802 Havey Way,Augusta,30919,Resident,3,9/1/2013,9/1/2016
137,LEASE#kc-1183,124 Miller Trail,Lawrenceville,30045,Resident,1,5/1/2014,5/1/2015
138,LEASE#oj-1029,95504 Delladonna Alley,San Francisco,94121,Resident,3,12/9/2017,12/9/2020
139,LEASE#mp-8521,78189 Straubel Terrace,San Francisco,94132,Resident,1,1/14/2019,1/14/2020
140,LEASE#gs-7452,115 Katie Avenue,Sacramento,95828,Resident,3,10/16/2019,10/16/2022
141,LEASE#pb-4368,8642 Bluestem Center,Santa Cruz,95064,Resident,3,6/1/2021,6/1/2024
142,LEASE#rf-1434,052 Clarendon Road,San Francisco,94154,Resident,2,4/21/2018,4/21/2020
143,LEASE#fj-9993,99496 Montana Trail,Corona,92883,Resident,2,4/13/2019,4/13/2021
144,LEASE#qx-5158,59260 Sundown Point,San Francisco,94159,Resident,1,12/29/2013,12/29/2014
145,LEASE#yv-3420,849 Manitowish Plaza,North Hollywood,91606,Resident,1,3/12/2016,3/12/2017
146,LEASE#ep-1759,44 Lukken Avenue,Riverside,92513,Resident,3,1/20/2014,1/20/2017
147,LEASE#ru-4589,7193 Morning Avenue,Santa Ana,92705,Resident,1,7/12/2012,7/12/2013
148,LEASE#ys-0177,8218 Bultman Drive,Fresno,93773,Resident,3,11/4/2013,11/4/2016
149,LEASE#qv-3604,62 Green Parkway,Santa Barbara,93150,Resident,2,1/25/2012,1/25/2014
150,LEASE#ys-6900,84081 Sauthoff Street,Boston,2283,Resident,3,6/17/2012,6/17/2015
151,LEASE#lw-0001,2047 Dottie Plaza,North Hollywood,91606,Resident,2,4/27/2017,4/27/2019
152,LEASE#tg-6537,41 Springs Court,San Jose,95118,Resident,2,11/6/2011,11/6/2013
153,LEASE#dd-7023,2 6th Hill,San Francisco,94137,Resident,3,10/11/2013,10/11/2016
154,LEASE#ii-1010,2 Carpenter Park,Inglewood,90305,Resident,2,4/27/2015,4/27/2017
155,LEASE#ba-3774,06 Reinke Hill,San Diego,92110,Resident,3,2/26/2010,2/26/2013
156,LEASE#yo-3266,01 Harbort Lane,Worcester,1610,Resident,1,10/7/2015,10/7/2016
157,LEASE#pb-3814,82904 1st Junction,Brockton,2305,Resident,1,6/28/2021,6/28/2022
158,LEASE#ms-6161,898 Chinook Park,Irvine,92619,Resident,1,12/12/2015,12/12/2016
159,LEASE#av-4104,7 Upham Junction,Riverside,92519,Resident,2,1/25/2013,1/25/2015
160,LEASE#je-1641,7 Center Plaza,Boston,2216,Resident,2,6/20/2012,6/20/2014
161,LEASE#xg-1693,909 Evergreen Court,Augusta,30911,Resident,3,8/2/2013,8/2/2016
162,LEASE#th-0644,6900 Anderson Alley,Alhambra,91841,Resident,3,12/6/2019,12/6/2022
163,LEASE#ve-3750,03759 4th Terrace,San Diego,92105,Resident,3,1/30/2012,1/30/2015
164,LEASE#xi-7958,85243 3rd Road,Santa Rosa,95405,Resident,1,2/5/2013,2/5/2014
165,LEASE#vq-1306,2 Maryland Park,San Jose,95123,Resident,2,2/29/2012,2/28/2014
166,LEASE#ye-8997,704 8th Road,Berkeley,94705,Resident,1,12/5/2020,12/5/2021
167,LEASE#rc-9525,69 Ohio Crossing,San Jose,95108,Resident,1,7/3/2012,7/3/2013
168,LEASE#qc-3998,1 Rigney Drive,San Diego,92145,Resident,1,10/28/2016,10/28/2017
169,LEASE#rx-7666,3 Porter Park,Bakersfield,93399,Resident,1,8/19/2011,8/19/2012
170,LEASE#qx-5530,7 Sunnyside Court,Los Angeles,90101,Resident,2,8/7/2015,8/7/2017
171,LEASE#hr-0190,03880 Thompson Circle,Oakland,94611,Resident,3,10/5/2011,10/5/2014
172,LEASE#ao-9033,7 Harbort Street,San Jose,95194,Resident,1,1/4/2017,1/4/2018
173,LEASE#dj-7065,5472 Miller Alley,Atlanta,30356,Resident,2,6/18/2018,6/18/2020
174,LEASE#pm-9033,9 Thompson Point,Atlanta,31136,Resident,3,7/19/2010,7/19/2013
175,LEASE#nk-0732,57978 Dayton Point,San Bernardino,92410,Resident,3,11/27/2011,11/27/2014
176,LEASE#xf-1587,029 Towne Way,Inglewood,90398,Resident,2,3/6/2011,3/6/2013
177,LEASE#ic-3523,05533 Bonner Street,Fullerton,92640,Resident,1,1/10/2015,1/10/2016
178,LEASE#tn-6921,0 Dennis Junction,Sacramento,94273,Resident,2,8/15/2016,8/15/2018
179,LEASE#vk-7100,00 North Crossing,Sacramento,94230,Resident,3,12/27/2013,12/27/2016
180,LEASE#zl-9613,78 West Court,Huntington Beach,92648,Resident,3,4/14/2020,4/14/2023
181,LEASE#zd-1376,5 Johnson Plaza,Pomona,91797,Resident,3,8/25/2016,8/25/2019
182,LEASE#hr-9847,8 Mandrake Place,Atlanta,30368,Resident,2,7/14/2011,7/14/2013
183,LEASE#cx-8808,81035 Algoma Parkway,San Jose,95133,Resident,2,8/15/2017,8/15/2019
184,LEASE#dc-1468,71 Nelson Plaza,Sacramento,95838,Resident,3,2/4/2011,2/4/2014
185,LEASE#fl-0001,501 Chinook Point,Cambridge,2142,Resident,1,5/24/2020,5/24/2021
186,LEASE#ms-9956,9 Mockingbird Center,San Jose,95138,Resident,1,12/5/2017,12/5/2018
187,LEASE#bj-5385,0 Logan Crossing,Fresno,93715,Resident,2,6/21/2016,6/21/2018
188,LEASE#uv-1608,06449 Waywood Lane,Pasadena,91117,Resident,3,8/3/2015,8/3/2018
189,LEASE#kz-2605,16505 Reindahl Hill,Los Angeles,90076,Resident,1,12/6/2017,12/6/2018
190,LEASE#fx-1409,6 Aberg Way,Redwood City,94064,Resident,1,6/28/2012,6/28/2013
191,LEASE#hr-1292,5 Warrior Junction,Boston,2283,Resident,3,5/16/2015,5/16/2018
192,LEASE#er-0949,09221 Pond Crossing,San Francisco,94137,Resident,2,5/15/2016,5/15/2018
193,LEASE#yc-2229,04214 Namekagon Point,Bakersfield,93381,Resident,2,2/6/2021,2/6/2023
194,LEASE#cx-0794,0422 Granby Court,Newton,2162,Resident,2,5/8/2011,5/8/2013
195,LEASE#dz-1326,41 South Junction,Sacramento,95828,Resident,1,3/3/2020,3/3/2021
196,LEASE#yr-7321,13572 Russell Junction,Augusta,30905,Resident,3,4/5/2019,4/5/2022
197,LEASE#ih-5772,32 Onsgard Trail,Los Angeles,90015,Resident,1,3/17/2012,3/17/2013
198,LEASE#sq-9085,71770 Jackson Plaza,Hayward,94544,Resident,1,12/20/2017,12/20/2018
199,LEASE#zt-8972,5363 Stone Corner Place,Richmond,94807,Resident,1,12/9/2011,12/9/2012
200,LEASE#zp-0655,26394 Bunting Hill,Bakersfield,93305,Resident,2,1/11/2020,1/11/2022
201,LEASE#fc-6608,57669 Stoughton Drive,Los Angeles,90065,Resident,2,6/5/2013,6/5/2015
202,LEASE#hb-1377,9923 Holy Cross Park,San Diego,92105,Resident,1,9/22/2020,9/22/2021
203,LEASE#co-1228,8432 Service Street,Los Angeles,90071,Resident,2,8/31/2019,8/31/2021
204,LEASE#lr-9188,6 2nd Street,San Bernardino,92415,Resident,3,6/26/2013,6/26/2016
205,LEASE#aq-3181,46 Claremont Street,Palmdale,93591,Resident,1,7/11/2010,7/11/2011
206,LEASE#kr-5219,34320 8th Plaza,Garden Grove,92645,Resident,1,7/16/2016,7/16/2017
207,LEASE#nh-8873,555 Esker Circle,Inglewood,90305,Resident,3,4/10/2016,4/10/2019
208,LEASE#cv-1680,269 Raven Pass,San Diego,92127,Resident,1,5/21/2014,5/21/2015
209,LEASE#ke-7846,09 Vidon Pass,Atlanta,30351,Resident,3,12/14/2015,12/14/2018
210,LEASE#oy-6440,23 Hollow Ridge Circle,Marietta,30061,Resident,2,2/28/2019,2/28/2021
211,LEASE#bd-1301,1 Division Junction,Sacramento,95894,Resident,1,12/25/2017,12/25/2018
212,LEASE#vn-3225,20847 Garrison Terrace,Brockton,2305,Resident,2,11/8/2011,11/8/2013
213,LEASE#oy-4624,146 Union Circle,Springfield,1129,Resident,1,8/14/2013,8/14/2014
214,LEASE#uo-7398,2 Welch Court,Sacramento,95813,Resident,3,12/27/2017,12/27/2020
215,LEASE#zy-3468,428 Hauk Way,Boston,2283,Resident,3,9/14/2013,9/14/2016
216,LEASE#wo-3842,3 Jackson Alley,Atlanta,30358,Resident,3,11/16/2013,11/16/2016
217,LEASE#sf-1081,8 Red Cloud Trail,Augusta,30905,Resident,3,7/7/2013,7/7/2016
218,LEASE#wt-4081,38134 Grayhawk Parkway,San Francisco,94159,Resident,1,12/17/2020,12/17/2021
219,LEASE#ed-7803,4 Daystar Pass,Duluth,30096,Resident,1,11/30/2020,11/30/2021
220,LEASE#qs-1414,18 Anzinger Parkway,San Diego,92176,Resident,1,7/2/2011,7/2/2012
221,LEASE#la-6408,42 Becker Park,Atlanta,30336,Resident,1,8/6/2013,8/6/2014
222,LEASE#db-1273,5935 Kenwood Point,Pasadena,91131,Resident,1,1/31/2015,1/31/2016
223,LEASE#yt-1213,738 Lakeland Plaza,Springfield,1114,Resident,1,9/28/2013,9/28/2014
224,LEASE#wr-1668,371 Clarendon Point,Cambridge,2142,Resident,3,8/1/2018,8/1/2021
225,LEASE#os-1248,9 Mandrake Crossing,Los Angeles,90081,Resident,1,6/12/2011,6/12/2012
226,LEASE#zs-8694,54202 Algoma Street,San Francisco,94110,Resident,1,7/29/2018,7/29/2019
227,LEASE#gl-9602,675 Gateway Point,Atlanta,30328,Resident,2,8/1/2017,8/1/2019
228,LEASE#cl-2413,501 Pennsylvania Crossing,Atlanta,30316,Resident,2,11/29/2010,11/29/2012
229,LEASE#xl-4463,0 Bowman Way,Chico,95973,Resident,1,7/5/2016,7/5/2017
230,LEASE#or-1520,78127 Bay Alley,Sunnyvale,94089,Resident,2,5/6/2018,5/6/2020
231,LEASE#vx-4426,54 Colorado Circle,Atlanta,30358,Resident,2,10/18/2017,10/18/2019
232,LEASE#my-7025,098 Shasta Court,Atlanta,30380,Resident,2,7/28/2015,7/28/2017
233,LEASE#ud-4455,99 Garrison Pass,Atlanta,30392,Resident,1,10/27/2011,10/27/2012
234,LEASE#kd-9064,499 Surrey Lane,Sacramento,94257,Resident,1,9/13/2019,9/13/2020
235,LEASE#ow-3589,550 Blaine Park,Boston,2203,Resident,1,7/15/2012,7/15/2013
236,LEASE#fx-7103,3 Lyons Hill,Brea,92822,Resident,1,6/20/2016,6/20/2017
237,LEASE#ph-1284,5647 Farmco Park,San Jose,95128,Resident,1,2/27/2011,2/27/2012
238,LEASE#od-2963,31 Eastlawn Way,Hayward,94544,Resident,2,1/11/2014,1/11/2016
239,LEASE#pc-2770,467 School Court,Glendale,91210,Resident,1,5/10/2013,5/10/2014
240,LEASE#xx-4226,55256 Pearson Lane,San Jose,95118,Resident,1,7/5/2016,7/5/2017
241,LEASE#bz-6813,980 Rowland Circle,Macon,31210,Resident,1,7/24/2010,7/24/2011
242,LEASE#km-8524,513 Prairieview Trail,San Rafael,94913,Resident,3,1/17/2018,1/17/2021
243,LEASE#qg-0951,2353 Paget Plaza,Torrance,90510,Resident,3,6/19/2019,6/19/2022
244,LEASE#eh-3854,96 Judy Street,Torrance,90510,Resident,3,12/4/2013,12/4/2016
245,LEASE#iz-5728,31531 Sutteridge Drive,San Diego,92115,Resident,2,10/20/2014,10/20/2016
246,LEASE#gu-0590,0 Cherokee Pass,Moreno Valley,92555,Resident,3,11/27/2012,11/27/2015
247,LEASE#my-9838,9 Pierstorff Place,Waltham,2453,Resident,2,1/1/2014,1/1/2016
248,LEASE#ic-8171,626 Cherokee Crossing,Decatur,30033,Resident,3,9/12/2014,9/12/2017
249,LEASE#jl-6718,6 Maryland Crossing,Irvine,92710,Resident,1,1/11/2010,1/11/2011
250,LEASE#yv-2407,16 Northfield Plaza,Irvine,92619,Resident,1,10/6/2010,10/6/2011
251,LEASE#te-6187,2632 American Ash Park,Sacramento,95865,Resident,2,6/29/2010,6/29/2012
252,LEASE#hl-1665,6 Golf Course Plaza,Los Angeles,90025,Resident,3,9/11/2015,9/11/2018
253,LEASE#ip-8368,91272 Coolidge Park,San Bernardino,92405,Resident,1,12/29/2013,12/29/2014
254,LEASE#ih-0773,581 Gulseth Park,Oakland,94627,Resident,1,12/1/2012,12/1/2013
255,LEASE#up-7167,8219 Delaware Court,San Diego,92105,Resident,2,10/18/2019,10/18/2021
256,LEASE#my-7266,2 Surrey Lane,Sacramento,95833,Resident,3,4/23/2015,4/23/2018
257,LEASE#ta-1952,06 Summit Lane,Decatur,30089,Resident,1,1/11/2019,1/11/2020
258,LEASE#ty-7198,320 Lillian Street,Irvine,92717,Resident,2,12/26/2013,12/26/2015
259,LEASE#ml-4467,921 Jay Park,Pasadena,91109,Resident,3,8/6/2012,8/6/2015
260,LEASE#fd-4264,579 La Follette Alley,Sacramento,95823,Resident,3,3/28/2018,3/28/2021
261,LEASE#kn-6411,8 North Center,San Bernardino,92424,Resident,1,1/8/2010,1/8/2011
262,LEASE#iy-3909,629 Sommers Avenue,Stockton,95219,Resident,3,3/8/2014,3/8/2017
263,LEASE#zq-5017,9535 Texas Court,San Jose,95128,Resident,1,3/8/2015,3/8/2016
264,LEASE#yl-7472,811 Montana Trail,Savannah,31405,Resident,2,4/11/2020,4/11/2022
265,LEASE#zg-5560,82 Caliangt Park,Irvine,92612,Resident,2,2/8/2011,2/8/2013
266,LEASE#er-8503,06725 Armistice Point,Brea,92822,Resident,2,4/16/2010,4/16/2012
267,LEASE#ao-3988,7 Iowa Center,Atlanta,30358,Resident,2,12/23/2016,12/23/2018
268,LEASE#ij-0176,7476 Shopko Court,Augusta,30919,Resident,2,1/9/2014,1/9/2016
269,LEASE#ju-8966,7533 Lyons Hill,Los Angeles,90055,Resident,3,5/15/2017,5/15/2020
270,LEASE#xe-4571,53 Lunder Hill,Boston,2208,Resident,2,6/7/2015,6/7/2017
271,LEASE#rj-4758,9 La Follette Point,Concord,94522,Resident,1,8/1/2014,8/1/2015
272,LEASE#zk-2175,4349 Old Gate Terrace,Columbus,31904,Resident,3,8/21/2017,8/21/2020
273,LEASE#op-0355,5 Fair Oaks Court,Salinas,93907,Resident,3,9/13/2013,9/13/2016
274,LEASE#ae-2823,7 Waxwing Drive,Los Angeles,90015,Resident,1,4/26/2019,4/26/2020
275,LEASE#vp-0417,0820 Duke Plaza,San Francisco,94132,Resident,2,11/2/2015,11/2/2017
276,LEASE#gi-5580,00 Parkside Center,Los Angeles,90035,Resident,2,5/16/2017,5/16/2019
277,LEASE#sh-1996,921 Waubesa Park,San Francisco,94126,Resident,1,6/8/2015,6/8/2016
278,LEASE#zr-0928,2 Northridge Court,Sacramento,95828,Resident,2,3/19/2010,3/19/2012
279,LEASE#mv-4394,39547 Declaration Terrace,San Francisco,94132,Resident,2,3/26/2015,3/26/2017
280,LEASE#ve-4498,8978 Summerview Street,Burbank,91505,Resident,1,3/8/2013,3/8/2014
281,LEASE#ep-5926,53523 Pennsylvania Hill,Fresno,93794,Resident,3,3/14/2017,3/14/2020
282,LEASE#qp-2436,827 Manitowish Point,Escondido,92030,Resident,2,4/14/2010,4/14/2012
283,LEASE#jf-1864,20152 Bayside Terrace,Burbank,91520,Resident,2,10/29/2019,10/29/2021
284,LEASE#pf-5094,0 Northfield Court,Sacramento,94286,Resident,1,10/21/2012,10/21/2013
285,LEASE#qw-3819,89 Park Meadow Park,Pasadena,91117,Resident,2,5/1/2012,5/1/2014
286,LEASE#de-6854,217 Anzinger Terrace,Bakersfield,93311,Resident,2,5/19/2020,5/19/2022
287,LEASE#ku-5584,86 Laurel Terrace,Los Angeles,90071,Resident,2,9/26/2012,9/26/2014
288,LEASE#tz-4991,45587 Lien Court,Pasadena,91199,Resident,3,4/1/2011,4/1/2014
289,LEASE#ij-8005,14526 Cody Road,San Francisco,94116,Resident,2,7/11/2012,7/11/2014
290,LEASE#tk-5038,51 La Follette Place,Stockton,95205,Resident,3,11/29/2013,11/29/2016
291,LEASE#dk-3636,4 Meadow Ridge Parkway,Fresno,93786,Resident,3,12/25/2018,12/25/2021
292,LEASE#lz-2367,37 Kensington Trail,San Francisco,94110,Resident,1,5/5/2015,5/5/2016
293,LEASE#lx-9245,2169 Granby Hill,Long Beach,90810,Resident,3,10/19/2010,10/19/2013
294,LEASE#bi-0145,1075 Logan Alley,Bakersfield,93305,Resident,1,7/2/2012,7/2/2013
295,LEASE#kb-1340,6869 Cherokee Center,Bakersfield,93305,Resident,3,8/3/2012,8/3/2015
296,LEASE#eq-0571,141 Montana Park,Chico,95973,Resident,1,1/2/2014,1/2/2015
297,LEASE#ap-3395,512 Del Mar Court,San Diego,92127,Resident,1,4/11/2012,4/11/2013
298,LEASE#wx-8296,9623 Mayer Hill,North Hollywood,91606,Resident,2,2/8/2020,2/8/2022
299,LEASE#kv-8497,02506 Hazelcrest Trail,Oakland,94622,Resident,2,10/9/2016,10/9/2018
300,LEASE#rm-3419,5 Arkansas Center,Fresno,93721,Resident,1,7/17/2011,7/17/2012
301,LEASE#rz-3180,378 Mcguire Road,Irvine,92717,Resident,2,1/5/2011,1/5/2013
302,LEASE#lu-9751,8545 Transport Lane,Newton,2458,Resident,3,11/30/2018,11/30/2021
303,LEASE#xd-9595,7028 Anzinger Park,Whittier,90605,Resident,1,7/27/2019,7/27/2020
304,LEASE#tt-5699,963 Grasskamp Hill,Pasadena,91186,Resident,1,1/10/2021,1/10/2022
305,LEASE#th-5997,92 Dixon Alley,Atlanta,30311,Resident,1,4/8/2021,4/8/2022
306,LEASE#rd-0207,9836 Dawn Drive,Oakland,94627,Resident,2,2/18/2020,2/18/2022
307,LEASE#tr-3149,7167 Moulton Junction,San Bernardino,92415,Resident,3,11/21/2016,11/21/2019
308,LEASE#tp-6766,0131 Sunnyside Road,Berkeley,94705,Resident,1,11/29/2012,11/29/2013
309,LEASE#pd-0920,17 Forest Road,Albany,31704,Resident,3,5/8/2013,5/8/2016
310,LEASE#ip-8585,152 Havey Plaza,San Jose,95160,Resident,3,10/31/2018,10/31/2021
311,LEASE#yh-1901,22447 Northwestern Plaza,Atlanta,30386,Resident,1,2/10/2012,2/10/2013
312,LEASE#uc-0156,06 Commercial Pass,Boston,2298,Resident,2,11/16/2011,11/16/2013
313,LEASE#zl-4636,32 Anniversary Trail,Van Nuys,91406,Resident,3,5/1/2017,5/1/2020
314,LEASE#st-9659,548 Truax Street,Sacramento,94237,Resident,2,10/13/2011,10/13/2013
315,LEASE#fk-7916,07386 Alpine Place,Atlanta,30336,Resident,3,1/11/2019,1/11/2022
316,LEASE#pb-9806,078 Barby Court,Santa Monica,90405,Resident,3,1/28/2018,1/28/2021
317,LEASE#eo-0176,405 Roxbury Court,Irvine,92710,Resident,1,12/7/2011,12/7/2012
318,LEASE#re-7119,0 Messerschmidt Pass,Columbus,31914,Resident,2,9/6/2020,9/6/2022
319,LEASE#fw-7549,92 Hansons Hill,Pasadena,91186,Resident,1,9/10/2019,9/10/2020
320,LEASE#zw-5103,603 Dawn Parkway,San Luis Obispo,93407,Resident,1,9/29/2018,9/29/2019
321,LEASE#js-8756,9 Kenwood Street,Los Angeles,90030,Resident,2,2/22/2010,2/22/2012
322,LEASE#br-8627,920 Mifflin Hill,Hayward,94544,Resident,2,1/15/2011,1/15/2013
323,LEASE#dg-3167,7 Main Parkway,Sacramento,95833,Resident,1,6/11/2016,6/11/2017
324,LEASE#dp-8923,71 Dottie Street,Savannah,31422,Resident,1,6/10/2010,6/10/2011
325,LEASE#ag-3957,3 Lakewood Gardens Way,Oakland,94611,Resident,1,12/6/2019,12/6/2020
326,LEASE#fz-5724,6749 Caliangt Street,Los Angeles,90015,Resident,3,6/27/2014,6/27/2017
327,LEASE#yf-3058,21985 Elka Point,Van Nuys,91406,Resident,3,8/11/2019,8/11/2022
328,LEASE#nn-3755,8757 Buhler Plaza,Fresno,93709,Resident,2,9/26/2020,9/26/2022
329,LEASE#gs-0821,983 Randy Circle,Atlanta,30306,Resident,1,8/16/2015,8/16/2016
330,LEASE#vt-5031,3 East Plaza,Alpharetta,30022,Resident,2,8/16/2018,8/16/2020
331,LEASE#cq-6124,679 Truax Park,Oakland,94660,Resident,1,7/29/2013,7/29/2014
332,LEASE#eo-2284,95 Mendota Court,Decatur,30033,Resident,1,1/19/2019,1/19/2020
333,LEASE#ns-6974,10582 Dahle Way,Oxnard,93034,Resident,2,3/19/2020,3/19/2022
334,LEASE#lm-2017,08667 Ridgeway Trail,Redwood City,94064,Resident,1,5/20/2021,5/20/2022
335,LEASE#yk-0606,5 Karstens Plaza,Sunnyvale,94089,Resident,1,4/14/2017,4/14/2018
336,LEASE#cp-4102,07 Birchwood Street,San Diego,92110,Resident,3,1/16/2019,1/16/2022
